"COMPANY","BUSINESSUNIT","ASSET","ASSETNAME","EQUIPMENTTYPE","PARENTASSET","COMPANYLEVEL"
"ORANGE","MAD-ULISE","400009337","TELEGESTION ALARMAS INFRAESTR. PB","ATCTLC","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","400009341","ORDENADOR TELEGESTION","ATCPCL","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","400009344","CUADRO AUTOMATA SYC P0","ATCTLC","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","500004964","CL_32_UN INT_P2_UNIFLAIR 10 S. HOUSING","CLPCIP","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","501382781","CL_04_UN EXT_LG2 TRAFOS","CLACCA","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","501386675","CLC_01_UN EXT_GARITA SEGURIDAD","CLPCPE","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","501386676","CLC_02_UN EXT_ALMACEN MANTENIMIENTO","CLPCPE","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","501386678","CLC_03_UN EXT_MITSUBISHI MANTENIM.","CLPCPE","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","600000049","ANALIZADOR RED CIRCUTOR TRAFO 1","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000050","ANALIZADOR RED CIRCUTOR TRAFO 2-CLIMA","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000051","ANALIZADOR RED CIRCUTOR GE-1","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000052","ANALIZADOR RED CIRCUTOR GE-2","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000055","ANALIZADOR RED CIRCUTOR ACTURA 1 MSC 2","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000056","ANALIZADOR RED CIRCUTOR ACTURA 2 MSC 2","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000057","ANALIZADOR RED CIRCUTOR CLIMA HOUSING","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000059","ANALIZADOR RED CIRCUTOR SAI TECNICO OUT","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000060","ANALIZADOR RED CIRCUTOR SAI HOUSING IN","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000063","ANALIZADOR RED CIRCUTOR SISTEMAS 2","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000064","ANALIZADOR RED CIRCUTOR Tª EXTERIOR","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000066","ANALIZADOR RED CIRCUTOR TRAFO-1","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000062","ANALIZADOR RED CIRCUTOR SISTEMAS 1","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000065","ANALIZADOR RED CIRCUTOR TRACETEK","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000068","ANALIZADOR RED CIRCUTOR TRAFO-1-INT-3","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000073","CUADRO AUTOMATA SYC P2","ATCTLC","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","600000074","CUADRO AUTOMATA SYC P3","ATCTLC","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","600000075","CUADRO AUTOMATA SYC P4","ATCTLC","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","600000076","CUADRO AUTOMATA SYC CU","ATCTLC","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","600000079","ANTENA TV","COMTVP","MAD-ULISE-COM",6
"ORANGE","MAD-ULISE","600000080","PORTERO ELECTRÓNICO GARAJE","SD","MAD-ULISE-COM",6
"ORANGE","MAD-ULISE","600000081","PORTERO ELECTRÓNICO PTA. PRINCIPAL","SD","MAD-ULISE-COM",6
"ORANGE","MAD-ULISE","600000082","DEPÓSITO AGUA SANITARIA","DPSAGU","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","600000083","GRUPO DE PRESIÓN ","GRPPRE","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","600000084","VASO EXPANSION AG. SANITARIA","FYSVEX","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","600000085","CHIMENEAS DE HUMOS GRP","CNDHUM","MAD-ULISE-RES",6
"ORANGE","MAD-ULISE","600000086","CONTENEDOR PLÁSTICO","SD","MAD-ULISE-RES",6
"ORANGE","MAD-ULISE","600000087","CONTENEDOR PAPEL","RESCPA","MAD-ULISE-RES",6
"ORANGE","MAD-ULISE","600000088","DETECTOR DE INUNDACION TRACETEK P2","DYSDDI","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","600000089","TERMOSTATOS","DYSTTO","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","501382778","CL_01_UN EXT_UNIFLAIR 1 SAI","CLPCPA","400009028",7
"ORANGE","MAD-ULISE","400009023","CL_15_UTA_P1_RC 1 MSC1 PASILLO TÉC.","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009001","CL_41_UTA_P3_RC 1 S. TEC. CORP.","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009019","CL_18_UTA_P2_RC 10 S. BAT 3","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009003","CL_39_UTA_P2_RC 11 S. SISTEMAS","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009006","CL_37_UTA_P2_RC 14 S. SISTEMAS","CLPCIP","600003951",7
"ORANGE","CAT-GARCI","02-CAT-GARCI","MSC Barcelona/Garcilaso","SD","CAT",4
"ORANGE","CAT-GARCI","400000408","CBT_25_P3_SALA CUADROS_ALUMBRADO","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000399","CBT_27_CU_CUBIERTA_ALUMBRADO","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000374","CBT_14_S-1_SALA CUADROS_ALUMBRADO","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000387","CBT_09_S-2_SALA CUADROS_ALUMBRADO","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000414","CBT_02_S-3_SALA CUADROS_FUERZA","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","CAT-GARCI-LIM","GARCI LIMPIEZA","SD","02-CAT-GARCI",5
"ORANGE","AND-MATEO","AND-MATEO-LIM","MATEO LIMPIEZA","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","600000441","CANALIZACIONES Y PASAMUROS","OBCCAN","AND-MATEO-OBC",6
"ORANGE","CAT-GARCI","400000118","VENTILADOR EXTRACCION V-5  (GRUPO VIEJO)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000119","VENTILADOR EXTRACCION V-6  (CALL CENTER)","VNTVNC","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000120","VENTILADOR EXTRACCION V-7 (ET)","VNTVNC","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000121","VENTILADOR EXTRACCION EXTRACTOR V-8 (ET)","VNTVNC","CAT-GARCI-CLC",6
"ORANGE","CAL-FORJA","400001521","CLC_2H_UN INT_P2_ZONA CENTRAL DER","VRNUIV","400001530",7
"ORANGE","CAL-FORJA","400001522","CLC_3H_UN INT_P2_ZONA EXTREMO DER","VRNUIV","400001530",7
"ORANGE","CAL-FORJA","400001532","VENT_01_PB_CROR, GUADAL,SAN MART,ARCHIVO","CLCCVS","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001533","EXTRAC_01_PB_CROR,GUADAL,SAN MART,ARCHIV","CLCCVS","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001534","VENT_02_PB_PRADERA Y SEC DIRECCION","CLCCVS","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001535","EXTRAC_02_PB_PRADERA ENTRADA DER E IZQ","CLCCVS","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001536","VENT_03_P2_CENTRAL DER Y EXTREMO DER","VNTVNA","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001537","VENT_04_P1_MAPAS,MARITINICA,INFRAEST","VNTVNA","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001538","EXTRAC_03_P1_SALA MAPAS","VNTVNA","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001539","EXTRAC_04_PB_ASEOS DER","VNTEAS","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001540","EXTRAC_05_P1_ZONA COMERCIAL","VNTVNA","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001541","EXTRAC_06_PB_ASEOS IZQ","VNTEAS","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001542","VENT_05_P1_COMERCIAL A Y B","VNTVNA","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001543","VENT_06_P2_CENTRO IZQ Y GALAPAGOS","VNTVNA","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001544","VENT_07_PB_NASSAU,SINDICAL,BOTIQUIN","VNTVNA","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001545","EXTRAC_07_PB_NASSAU,SINDICAL,BOTIQUIN","VNTVNA","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001546","EXTRAC_08_PB_ALMACEN RACKS","VNTVNA","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001547","EXTRAC_09_PB_ALMACEN DNF","CLCCVS","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001548","VENT_08_PB_ALMACEN DNF","CLCCVS","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001549","EXTRAC_10_PB_CUARTO MTTO","VNTVNA","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","500003704","CLC_02_UN EXT_SALA CROR","CLAMPA","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","500003702","CLC_2-A_UN INT_SALA CROR","CLPCPI","500003704",7
"ORANGE","CAL-FORJA","500003703","CLC_2-B_UN INT_SALA CROR","CLPCPI","500003704",7
"ORANGE","CAL-FORJA","600000841","ENFRIADORA_01 STULZ","ENTAWC","CAL-FORJA-CLT",6
"ORANGE","CAL-FORJA","600000842","CL_01_UN INT_PB_PASILLO TECN.","CLTFNC","600000841",7
"ORANGE","CAL-FORJA","600000843","CL_02_UN INT_PB_PASILLO TECN.","CLTFNC","600000841",7
"ORANGE","CAL-FORJA","400001568","CL_07_UN INT_PB_SALA RACKS","CLPCIP","CAL-FORJA-CLT",6
"ORANGE","CAL-FORJA","400001570","CL_07_UN EXT_SALA RACKS","CLPCPA","400001568",7
"ORANGE","CAL-FORJA","400001574","CL_08_UN EXT_PB_SALA BATERIAS 2","CLPCPA","CAL-FORJA-CLT",6
"ORANGE","CAL-FORJA","400001573","CL_08_UN INT_PB_SALA BATERIAS 2","CLPCIP","400001574",7
"ORANGE","CAL-FORJA","400001576","CL_09_UN EXT","CLPCPA","CAL-FORJA-CLT",6
"ORANGE","CAL-FORJA","400001575","CL_09_UN INT","CLPCIP","400001576",7
"ORANGE","CAL-FORJA","500880418","CL_09_UN EXT_PB_SALA BATERIAS 1","CLPCPA","CAL-FORJA-CLT",6
"ORANGE","CAL-FORJA","500880417","CL_09_UN INT_SALA BATERIAS 1","CLPCIP","500880418",7
"ORANGE","CAL-FORJA","600000847","ENFRIADORA_02 STULZ","ENTAWC","CAL-FORJA-CLT",6
"ORANGE","CAL-FORJA","600000848","HUMECTADOR MUNTER_01","CLTHUM","CAL-FORJA-CLT",6
"ORANGE","CAL-FORJA","600000849","HUMECTADOR MUNTER_02","CLTHUM","CAL-FORJA-CLT",6
"ORANGE","CAL-FORJA","400001678","TOMAS VOZ Y DATOS","COMVZD","CAL-FORJA-COM",6
"ORANGE","CAL-FORJA","400001679","RACKS","COMRAC","CAL-FORJA-COM",6
"ORANGE","CAL-FORJA","400001551","DESCALCIFICADOR","DESCAL","CAL-FORJA-FYS",6
"ORANGE","CAL-FORJA","400001644","SANITARIOS ASEOS EDIFICIO","SNTSNT","CAL-FORJA-FYS",6
"ORANGE","CAL-FORJA","400001645","ACCESORIOS ASEOS","SD","CAL-FORJA-FYS",6
"ORANGE","CAL-FORJA","400001647","TUBERIAS AGUA SANITARIA","TUBSAN","CAL-FORJA-FYS",6
"ORANGE","CAL-FORJA","400001648","TUBERIAS SANEAMIENTO","TUBSAN","CAL-FORJA-FYS",6
"ORANGE","CAL-FORJA","400001649","VALVULERIA TUBERIAS","VLGVLA","CAL-FORJA-FYS",6
"ORANGE","CAL-FORJA","400001650","CONTADOR AGUA","MDDCAG","CAL-FORJA-FYS",6
"ORANGE","CAL-FORJA","600000850","TERMO ELECTRICO_1 ASEOS DRCHA","ACSTEE","CAL-FORJA-FYS",6
"ORANGE","CAL-FORJA","400001663","GRUPO ELECTROGENO_1 (330 KVA)","GRPGRP","CAL-FORJA-GEL",6
"ORANGE","CAL-FORJA","400001667","TUBERIAS COMBUSTIBLE","TUBCMB","CAL-FORJA-GEL",6
"ORANGE","CAL-FORJA","600000851","GRUPO ELECTROGENO_2 (500 KVA)","GRPGRP","CAL-FORJA-GEL",6
"ORANGE","CAL-FORJA","400001636","ALUMBRADO EDIFICIO","ALULUM","CAL-FORJA-ILU",6
"ORANGE","CAL-FORJA","400001637","ALUMBRADO PL B","ALULUM","CAL-FORJA-ILU",6
"ORANGE","CAL-FORJA","600000852","ALUMBRADO PL B ","ALULUM","CAL-FORJA-ILU",6
"ORANGE","CAL-FORJA","400001638","ALUMBRADO PL 1 ","ALULUM","CAL-FORJA-ILU",6
"ORANGE","CAL-FORJA","400001639","ALUMBRADO PL 2","ALULUM","CAL-FORJA-ILU",6
"ORANGE","CAL-FORJA","400001668","PAREDES","OBCMUR","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","400001669","VENTANAS","OBCVEN","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","400001670","TECHOS","OBCTEC","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","400001671","CUBIERTA","OBCCUB","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","400001672","SUELOS","OBCSTE","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","400001673","SUELOS TECNICOS 60*40","OBCSTE","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","600000853","SUELOS TECNICOS 60*60","OBCSTE","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","400001674","PUERTA HOJA SENCILLA","OBCPCF","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","400001675","PUERTAS CORTAFUEGOS HOJA SENCILLA","OBCPCF","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","600000854","PUERTAS CORTAFUEGOS DOBLE HOJA","OBCPCF","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","400001676","PUERTA DE ACCESO PRINCIPAL","OBCPCF","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","600000855","CANALIZACION Y PASAMUROS","OBCCAN","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","600000856","PUERTAS AUTOMATICAS GARAJE","OBCPAA","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","400001677","MOBILIARIO","OBCMOB","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","400001550","COMPUERTAS CORTAFUEGOS","OBCPCF","CAL-FORJA-OBC",6
"ORANGE","CAL-FORJA","600000857","CENTRAL DE INCENDIOS","SD","CAL-FORJA-PCI",6
"ORANGE","CAL-FORJA","600000858","DETECTOR DE HUMOS","SD","CAL-FORJA-PCI",6
"ORANGE","CAL-FORJA","600000859","SIRENA EXTINCION","SD","CAL-FORJA-PCI",6
"ORANGE","CAL-FORJA","600000860","PULSADOR EXTINCION","SD","CAL-FORJA-PCI",6
"ORANGE","CAL-FORJA","400001657","SAI_01 SALA SAI  (60KVA)","SAISAI","CAL-FORJA-SAI",6
"ORANGE","MAD-ULISE","502116320B","CBT_15_P1_P. TECNICO_CLIMA 1","CDRCBT","400009240",7
"ORANGE","CAL-FORJA","400001658","SAI_02 SALA SAI  (60KVA)","SAISAI","CAL-FORJA-SAI",6
"ORANGE","CAL-FORJA","CAL-FORJA-ATE","FORJA  ALTA TENSION","SD","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","CAL-FORJA-ALI","FORJA BAJA TENSION","SISALI","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","CAL-FORJA-CLC","FORJA  CLIMA CONFORT","SD","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","CAL-FORJA-CLT","FORJA  CLIMA TECNICO","SD","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","CAL-FORJA-COM","FORJA  COMUNICACIONES","SD","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","CAL-FORJA-EYT","FORJA  ELEVADORES Y TRANSPORTE","SD","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","CAL-FORJA-FYS","FORJA  FONTANERIA Y SANEAMIENTO","SD","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","CAL-FORJA-GEL","FORJA  GRUPO ELECTROGENO","SD","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","CAL-FORJA-ILU","FORJA  ILUMINACION","SD","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","CAL-FORJA-OBC","FORJA  OBRA CIVIL","SD","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","CAL-FORJA-PCI","FORJA  PROTECCION INCENDIOS","SD","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","CAL-FORJA-RES","FORJA  RESIDUOS Y MEDIO AMBIENTE","SD","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","CAL-FORJA-SAI","FORJA  SAI'S","SD","05-CAL-FORJA",5
"ORANGE","CAL-FORJA","500004957","SAI_OFIC_01 SALA SAI (60KVA)","SAISAI","CAL-FORJA-SAI",6
"ORANGE","MAD-ULISE","502116322B","CBT_06_P0_S. GRUPO PRESION_ACS","CDRCBT","400009251",8
"ORANGE","CAL-FORJA","500004958","SAI_OFICINA_02 SALA SAI (60KVA)","SAISAI","CAL-FORJA-SAI",6
"ORANGE","CAL-FORJA","600000827","ANALIZADOR RECT_1","MDDANB","CAL-FORJA-ALI",6
"ORANGE","CAL-FORJA","400001615","ANALIZADOR RED_SALA GRUPO","MDDANB","CAL-FORJA-ALI",6
"ORANGE","CAL-FORJA","600000828","ANALIZADOR CGBT_SALA CGBT","MDDANB","CAL-FORJA-ALI",6
"ORANGE","CAL-FORJA","400001625","CBT_03_PB_CLIMA VENT_PASILLO TECNICO","CDRCBT","400001617",7
"ORANGE","CAL-FORJA","400001626","CBT_04_PB_CLIMA OFICINAS_PASILLO TECNICO","CDRCBT","400001617",7
"ORANGE","CAL-FORJA","600000829","ANALIZADOR SAI_SALA MSC","MDDANB","CAL-FORJA-ALI",6
"ORANGE","CAL-FORJA","600000830","ANALIZADOR GE_SALA GRUPO","MDDANB","CAL-FORJA-ALI",6
"ORANGE","CAL-FORJA","600000831","ANALIZADOR RECT_2_SALA MSC","MDDANB","CAL-FORJA-ALI",6
"ORANGE","CAL-FORJA","600000832","ANALIZADOR CLT_PASILLO TÉCNICO","MDDANB","CAL-FORJA-ALI",6
"ORANGE","CAL-FORJA","600000833","ANALIZADOR RECT_3","MDDANB","CAL-FORJA-ALI",6
"ORANGE","CAL-FORJA","600000834","ANALIZADOR CLC_SB7","MDDANB","CAL-FORJA-ALI",6
"ORANGE","CAL-FORJA","600000835","ANALIZADOR OFIC_SB2B","MDDANB","CAL-FORJA-ALI",6
"ORANGE","CAL-FORJA","400001628","CCONM_01_RED/GE","CDRCBT","CAL-FORJA-ALI",6
"ORANGE","CAL-FORJA","600000836","CCONM_02 GE_1/GE_2","CDRCBT","CAL-FORJA-ALI",6
"ORANGE","CAL-FORJA","600000840","AUTOMATISMO RED/GE MG UA","ATCCON","400001628",7
"ORANGE","CAL-FORJA","500493467","CONTADOR ELECTRICO AT","MDDCAT","CAL-FORJA-ATE",6
"ORANGE","CAL-FORJA","400001646","GRIFERIA","VLGGFI","CAL-FORJA-FYS",6
"ORANGE","CAL-FORJA","400001664","DEPOSITO COMBUSTIBLE","DPSCMB","CAL-FORJA-GEL",6
"ORANGE","CAL-FORJA","400001665","DEPOSITO COMBUSTIBLE","DPSCMB","CAL-FORJA-GEL",6
"ORANGE","CAL-FORJA","400001666","DEPOSITO COMBUSTIBLE","DPSCMB","CAL-FORJA-GEL",6
"ORANGE","CAL-FORJA","400001520","CLC_3F_UN INT_P2_ZONA CENTRAL IZQ","VRNUIV","400001528",7
"ORANGE","CAL-FORJA","400001529","CLC_1G_UN EXT_CONDENSADORAS","VRNUEV","CAL-FORJA-CLC",6
"ORANGE","CAL-FORJA","400001516","CLC_2G_UN INT_P1_ZONA COMERCIALES A","VRNUIV","400001529",7
"ORANGE","CAL-FORJA","400001517","CLC_3G_UN INT_P1_ZONA COMERCIALES B","VRNUIV","400001529",7
"ORANGE","CAL-FORJA","400001518","CLC_4G_UN INT_PB_RECEPCIÓN ","VRNUIV","400001529",7
"ORANGE","CAL-FORJA","400001530","CLC_1H_UN EXT CONDENSADORAS","VRNUEV","CAL-FORJA-CLC",6
"ORANGE","CAT-GARCI","400000410","CBT_11_S-2_SALA CORPA 1-2_ALUMBRADO","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000394","CBT_23 _P3_SALA CUADROS_ASCENSORRES","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000403","CBT_19_P1_SEGURIDAD_ALUMBRADO/FUERZA","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000397","CBT_26 _CU_CASETA_MONTACARGAS","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000377","CBT_43_CUADRO CSS1","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000373","CGSAI_01 _S-2_SALA SAI 1_ABB 1_2","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000443","CBT_31_S-3_MOTOBOMBAS POZO ASCENSORES","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000445","CBT_33_S-3_MOTOBOMBAS POZO ESC. EMERG.","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000447","CBT_35_S-2_MOTOBOMBAS POZO GRUPO VIEJO","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000442","CBT_30_S-3_MOTOBOMBAS POZO LIMPIEZA","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000444","CBT_32_S-3_ MOTOBOMBAS POZO PATIO INS.","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000446","CBT_34_S-2_MOTOBOMBAS POZO RAMPA","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000448","CBT_36_S-2_M.BOMBAS POZO RAMPA EMERG.","CDRCBT","400000371",7
"ORANGE","CAL-FORJA","600000844","CL_03_UN INT_PB_PASILLO TECN.","CLTFNC","600000841",7
"ORANGE","CAL-FORJA","600000845","CL_04_UN INT_PB_PASILLO TECN.","CLTFNC","600000841",7
"ORANGE","CAL-FORJA","600000846","CL_05_UN INT_PB_PASILLO TECN.","CLTFNC","600000841",7
"ORANGE","CAL-FORJA","400001567","CL_06_UN INT_PB_SALA RACKS","CLPCIP","CAL-FORJA-CLT",6
"ORANGE","CAL-FORJA","400001569","CL_06_UN EXT_SALA RACKS","CLPCPA","400001567",7
"ORANGE","CAT-GARCI","400000501","GRUPO ELECTROGENO_1 (450 KVA)","GRPGRP","CAT-GARCI-GEL",6
"ORANGE","CAT-GARCI","400000502","GRUPO ELECTROGENO_2 (450 KVA)","GRPGRP","CAT-GARCI-GEL",6
"ORANGE","CAT-GARCI","400000503","GRUPO ELECTROGENO_3 (450 KVA)","GRPGRP","CAT-GARCI-GEL",6
"ORANGE","CAT-GARCI","501971645","CRECT_01_S-3_SALA CPD_SUM.A","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","501971648","CRECT_2_S-3_SALA CPD_SUM.B","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","501971646","CBT_22_P2_SALA BOLSA BARCELONA_FUERZA","CDRCBT","400000371",7
"ORANGE","CAT-GARCI","400000430B","CSAI_BAT_03 C. SECCIN. BATERIAS SAI 3","CDRCBT","CAT-GARCI-ALI",6
"ORANGE","CAT-GARCI","400000382","CSAI_10_S-1_SALA CX_FUERZA ","CDRCBT","400000373",8
"ORANGE","CAT-GARCI","400000527","ASCENSOR IZQUIERDO","TRNELE","CAT-GARCI-EYT",6
"ORANGE","CAT-GARCI","400000528","ASCENSOR DERECHO","TRNELE","CAT-GARCI-EYT",6
"ORANGE","CAT-GARCI","400000529","CHIMENEA EXTRACCION GASES G.E.","CNDHUM","CAT-GARCI-RES",6
"ORANGE","CAT-GARCI","400000530","MÓDULO INTEGRACIÓN_1_CLIMA CUBIERTA","ATCMOI","CAT-GARCI-SYC",6
"ORANGE","CAT-GARCI","400000531","MÓDULO INTEGRACIÓN_2_SOTANO 3 FUERZA CL.","ATCMOI","CAT-GARCI-SYC",6
"ORANGE","CAT-GARCI","400000532","MÓDULO INTEGRACIÓN_3_SOTANO 3 FUERZA CL","ATCMOI","CAT-GARCI-SYC",6
"ORANGE","CAT-GARCI","400000533","MÓDULO INTEGRACIÓN_4_S2 FUERZA CL.A.TEC.","ATCMOI","CAT-GARCI-SYC",6
"ORANGE","CAT-GARCI","400000534","MÓDULO INTEGRACIÓN_5_S2 FUERZA CL. CTC","ATCMOI","CAT-GARCI-SYC",6
"ORANGE","CAT-GARCI","400000535","MÓDULO INTEGRACIÓN_6_2 FUERZA CL ","ATCMOI","CAT-GARCI-SYC",6
"ORANGE","CAT-GARCI","400000536","MÓDULO INTEGRACIÓN_7_SOTANO 1 FUERZA CL.","ATCMOI","CAT-GARCI-SYC",6
"ORANGE","CAT-GARCI","400000537","MÓDULO INTEGRACIÓN_8_S1 FUERZA CL. MSC","ATCMOI","CAT-GARCI-SYC",6
"ORANGE","CAT-GARCI","400000538","SONDA Tª AGUA CLC","DYSSTE","CAT-GARCI-SYC",6
"ORANGE","CAT-GARCI","400000539","SONDA Tª AGUA CLC","DYSSTE","CAT-GARCI-SYC",6
"ORANGE","CAT-GARCI","400000505","DEPOSITO COMBUSTIBLE","DPSCMB","CAT-GARCI-GEL",6
"ORANGE","CAT-GARCI","400000506","TUBERIAS COMBUSTIBLE","TUBCMB","CAT-GARCI-GEL",6
"ORANGE","CAT-GARCI","400000509","DEPOSITO COMBUSTIBLE","DPSCMB","CAT-GARCI-GEL",6
"ORANGE","CAT-GARCI","501312058","GRUPO ELECTROGENO_4 (630 KVA)","GRPGRP","CAT-GARCI-GEL",6
"ORANGE","CAT-GARCI","600000148","ANALIZADOR RED CIRCUTOR BOLSA_B","MDDANB","CAT-GARCI-ALI",6
"ORANGE","CAT-GARCI","600000149","ANALIZADOR RED CIRCUTOR C RECT2","MDDANB","CAT-GARCI-ALI",6
"ORANGE","CAT-GARCI","600000150","ANALIZADOR RED CIRCUTOR C_Exis","MDDANB","CAT-GARCI-ALI",6
"ORANGE","CAT-GARCI","600000151","ANALIZADOR RED CIRCUTOR C_GE1","MDDANB","CAT-GARCI-ALI",6
"ORANGE","CAT-GARCI","600000152","ANALIZADOR RED CIRCUTOR C_GE2","MDDANB","CAT-GARCI-ALI",6
"ORANGE","CAT-GARCI","600000153","ANALIZADOR RED CIRCUTOR CASC_1-2","MDDANB","CAT-GARCI-ALI",6
